provider,company_id,created_at,device,indicator_id,affected_service,latitude,longitude,city_id,country_id,source,asn,provider_id,zip,city,state
t-mobile,20097,2026-02-22T03:20:51+00:00,mobile,981,5G Home Internet,29.17,-82.04,4166673.0,89,device,21928.0,16.0,34472,Ocala,FL
t-mobile,20097,2026-02-22T03:20:51+00:00,desktop,9,Mobile Phone,39.93,-79.72,4561859.0,89,device,11776.0,126798.0,15401,Uniontown,PA
t-mobile,20097,2026-02-22T03:21:14+00:00,mobile,8,Mobile Internet,47.69,-122.38,5809844.0,89,ip,209.0,17.0,98117,Seattle,WA
t-mobile,20097,2026-02-22T03:22:19+00:00,mobile,4,E-mail,40.69,-73.93,5110302.0,89,ip,21928.0,16.0,11221,Brooklyn,NY
t-mobile,20097,2026-02-22T03:23:02+00:00,mobile,981,5G Home Internet,40.86,-74.12,5102443.0,89,device,6128.0,34.0,7055,Passaic,NJ
t-mobile,20097,2026-02-22T03:24:02+00:00,mobile,981,5G Home Internet,44.96,-93.26,5037649.0,89,ip,21928.0,16.0,55404,Minneapolis,MN
t-mobile,20097,2026-02-22T03:24:33+00:00,mobile,14,No Signal,33.76,-117.91,5392900.0,89,device,7018.0,13.0,92843,Garden Grove,CA
t-mobile,20097,2026-02-22T03:26:20+00:00,mobile,981,5G Home Internet,25.95,-80.22,4164138.0,89,ip,21928.0,16.0,33169,Miami,FL
t-mobile,20097,2026-02-22T03:26:46+00:00,mobile,9,Mobile Phone,35.13,-89.98,4641239.0,89,device,21928.0,16.0,38112,Memphis,TN
t-mobile,20097,2026-02-22T03:28:25+00:00,mobile,9,Mobile Phone,36.91,-76.21,4776222.0,89,device,30600.0,38221.0,23518,Norfolk,VA
t-mobile,20097,2026-02-22T03:29:13+00:00,mobile,8,Mobile Internet,39.46,-76.28,4346928.0,89,ip,701.0,12.0,21009,Abingdon,MD
t-mobile,20097,2026-02-22T03:30:09+00:00,mobile,14,No Signal,39.13,-76.7,4369190.0,89,ip,6079.0,220.0,21144,Severn,MD
t-mobile,20097,2026-02-22T03:30:17+00:00,mobile,9,Mobile Phone,42.93,-78.81,5110629.0,89,ip,11351.0,38177.0,14215,Buffalo,NY
t-mobile,20097,2026-02-22T03:30:18+00:00,mobile,9,Mobile Phone,37.05,-76.3,4762894.0,89,ip,21928.0,16.0,23664,Hampton,VA
t-mobile,20097,2026-02-22T03:30:18+00:00,desktop,14,No Signal,39.74,-75.67,4145381.0,89,ip,7922.0,40616.0,19808,Wilmington,DE
t-mobile,20097,2026-02-22T03:31:04+00:00,mobile,981,5G Home Internet,38.71,-90.28,4407066.0,89,ip,21928.0,16.0,63136,Saint Louis,MO
t-mobile,20097,2026-02-22T03:31:12+00:00,mobile,981,5G Home Internet,33.55,-86.89,4049979.0,89,ip,21928.0,16.0,35214,Birmingham,AL
t-mobile,20097,2026-02-22T03:32:08+00:00,mobile,8,Mobile Internet,42.81,-73.86,5136454.0,89,ip,21928.0,16.0,12309,Schenectady,NY
t-mobile,20097,2026-02-22T03:33:22+00:00,desktop,14,No Signal,39.11,-77.25,4355843.0,89,ip,7922.0,3.0,20878,Gaithersburg,MD
t-mobile,20097,2026-02-22T03:33:36+00:00,mobile,9,Mobile Phone,37.33,-79.53,4746265.0,89,device,4922.0,38204.0,24523,Bedford,VA
t-mobile,20097,2026-02-22T03:33:39+00:00,mobile,8,Mobile Internet,42.36,-71.1,4931972.0,89,device,7922.0,3.0,2139,Cambridge,MA
t-mobile,20097,2026-02-22T03:33:41+00:00,mobile,8,Mobile Internet,40.16,-76.29,5198218.0,89,device,7922.0,3.0,17543,Lititz,PA
t-mobile,20097,2026-02-22T03:33:55+00:00,desktop,9,Mobile Phone,38.96,-77.34,4781530.0,89,ip,22616.0,8750.0,20190,Reston,VA
t-mobile,20097,2026-02-22T03:34:09+00:00,mobile,981,5G Home Internet,35.93,-86.94,4623560.0,89,device,21928.0,16.0,37064,Franklin,TN
t-mobile,20097,2026-02-22T03:34:29+00:00,mobile,981,5G Home Internet,39.93,-74.89,4503136.0,89,ip,54113.0,118997.0,8054,Mount Laurel,NJ
t-mobile,20097,2026-02-22T03:34:59+00:00,mobile,14,No Signal,39.96,-75.2,4560349.0,89,ip,7018.0,126384.0,19104,Philadelphia,PA
t-mobile,20097,2026-02-22T03:35:00+00:00,mobile,8,Mobile Internet,39.55,-77.7,4349107.0,89,ip,14291.0,38950.0,21713,Boonsboro,MD
t-mobile,20097,2026-02-22T03:35:14+00:00,mobile,8,Mobile Internet,38.81,-77.05,4744091.0,89,device,701.0,12.0,22314,Alexandria,VA
t-mobile,20097,2026-02-22T03:35:52+00:00,mobile,14,No Signal,41.32,-72.93,4839366.0,89,ip,46690.0,10.0,6511,New Haven,CT
t-mobile,20097,2026-02-22T03:36:22+00:00,mobile,8,Mobile Internet,39.64,-78.84,4352681.0,89,device,7018.0,13.0,21502,Cumberland,MD
t-mobile,20097,2026-02-22T03:36:36+00:00,mobile,14,No Signal,41.84,-71.44,5224151.0,89,ip,701.0,12.0,2908,Providence,RI
t-mobile,20097,2026-02-22T03:37:44+00:00,mobile,8,Mobile Internet,40.21,-75.07,5217967.0,89,ip,701.0,12.0,18974,Warminster,PA
t-mobile,20097,2026-02-22T03:38:09+00:00,mobile,8,Mobile Internet,37.55,-77.39,4781708.0,89,ip,701.0,12.0,23223,Richmond,VA
t-mobile,20097,2026-02-22T03:38:26+00:00,mobile,8,Mobile Internet,40.08,-76.31,5197079.0,89,ip,7922.0,3.0,17601,Lancaster,PA
t-mobile,20097,2026-02-22T03:38:34+00:00,desktop,14,No Signal,39.9,-76.64,4557477.0,89,ip,7922.0,3.0,17313,Dallastown,PA
t-mobile,20097,2026-02-22T03:38:56+00:00,tablet,7,TV Streaming,38.9,-77.43,4751935.0,89,device,21928.0,16.0,20151,Chantilly,VA
t-mobile,20097,2026-02-22T03:39:03+00:00,mobile,14,No Signal,39.98,-75.17,4560349.0,89,ip,21928.0,16.0,19121,Philadelphia,PA
t-mobile,20097,2026-02-22T03:39:11+00:00,mobile,8,Mobile Internet,41.82,-71.42,5224151.0,89,device,22773.0,60698.0,2903,Providence,RI
t-mobile,20097,2026-02-22T03:39:12+00:00,mobile,8,Mobile Internet,39.21,-76.88,4352053.0,89,ip,21928.0,16.0,21044,Columbia,MD
t-mobile,20097,2026-02-22T03:39:27+00:00,mobile,981,5G Home Internet,36.7,-77.05,4754296.0,89,device,21928.0,16.0,23837,Courtland,VA
t-mobile,20097,2026-02-22T03:39:32+00:00,mobile,14,No Signal,21.35,-157.87,5856195.0,89,ip,7018.0,13.0,96819,Honolulu,HI
t-mobile,20097,2026-02-22T03:40:04+00:00,desktop,5,Total blackout,26.08,-81.7,4165565.0,89,device,21928.0,119149.0,34113,Naples,FL
t-mobile,20097,2026-02-22T03:40:08+00:00,mobile,9,Mobile Phone,42.9,-71.32,5085374.0,89,device,7922.0,3.0,3038,Derry,NH
t-mobile,20097,2026-02-22T03:40:20+00:00,mobile,14,No Signal,42.43,-71.06,4942939.0,89,ip,21928.0,119149.0,2148,Malden,MA
t-mobile,20097,2026-02-22T03:40:52+00:00,mobile,9,Mobile Phone,39.29,-76.7,4347778.0,89,device,7922.0,3.0,21229,Baltimore,MD
t-mobile,20097,2026-02-22T03:40:58+00:00,mobile,9,Mobile Phone,39.05,-76.93,4348353.0,89,ip,701.0,12.0,20705,Beltsville,MD
t-mobile,20097,2026-02-22T03:41:10+00:00,mobile,8,Mobile Internet,42.03,-71.25,4937222.0,89,device,6167.0,14.0,2035,Foxboro,MA
t-mobile,20097,2026-02-22T03:41:11+00:00,mobile,9,Mobile Phone,39.58,-78.04,4808508.0,89,device,14593.0,115554.0,25427,Hedgesville,WV
t-mobile,20097,2026-02-22T03:41:38+00:00,mobile,981,5G Home Internet,38.95,-77.03,4140963.0,89,ip,21928.0,16.0,20011,Washington,DC
t-mobile,20097,2026-02-22T03:41:42+00:00,mobile,9,Mobile Phone,41.94,-71.29,4929399.0,89,ip,7922.0,3.0,2703,Attleboro,MA
t-mobile,20097,2026-02-22T03:41:43+00:00,mobile,9,Mobile Phone,39.51,-76.18,4346913.0,89,ip,701.0,12.0,21001,Aberdeen,MD
t-mobile,20097,2026-02-22T03:41:48+00:00,desktop,9,Mobile Phone,39.31,-76.67,4347778.0,89,ip,27026.0,66231.0,21216,Baltimore,MD
t-mobile,20097,2026-02-22T03:42:16+00:00,mobile,9,Mobile Phone,36.8,-76.18,4791259.0,89,ip,21928.0,16.0,23464,Virginia Beach,VA
t-mobile,20097,2026-02-22T03:42:18+00:00,mobile,10,Texting / SMS,38.79,-77.14,4744091.0,89,device,701.0,12.0,22310,Alexandria,VA
t-mobile,20097,2026-02-22T03:42:28+00:00,mobile,981,5G Home Internet,42.85,-78.81,5110629.0,89,device,7018.0,13.0,14220,Buffalo,NY
t-mobile,20097,2026-02-22T03:42:41+00:00,mobile,981,5G Home Internet,32.98,-111.75,5288636.0,89,device,21928.0,119149.0,85122,Casa Grande,AZ
t-mobile,20097,2026-02-22T03:42:55+00:00,mobile,14,No Signal,41.89,-71.38,5223869.0,89,device,701.0,12.0,2860,Pawtucket,RI
t-mobile,20097,2026-02-22T03:43:03+00:00,mobile,981,5G Home Internet,42.13,-72.53,4951788.0,89,device,6167.0,14.0,1109,Springfield,MA
t-mobile,20097,2026-02-22T03:43:17+00:00,mobile,8,Mobile Internet,39.98,-75.17,4560349.0,89,ip,21928.0,16.0,19121,Philadelphia,PA
t-mobile,20097,2026-02-22T03:43:24+00:00,mobile,981,5G Home Internet,40.78,-77.87,5213681.0,89,device,6167.0,14.0,16801,State College,PA
t-mobile,20097,2026-02-22T03:43:46+00:00,mobile,14,No Signal,36.89,-76.23,4776222.0,89,ip,21928.0,16.0,23513,Norfolk,VA
t-mobile,20097,2026-02-22T03:43:59+00:00,mobile,981,5G Home Internet,40.19,-75.04,5213137.0,89,device,701.0,12.0,18966,Southampton,PA
t-mobile,20097,2026-02-22T03:44:02+00:00,mobile,981,5G Home Internet,40.04,-75.18,4560349.0,89,ip,6167.0,14.0,19144,Philadelphia,PA
t-mobile,20097,2026-02-22T03:44:19+00:00,mobile,14,No Signal,41.4,-75.69,5211303.0,89,device,54113.0,118997.0,18504,Scranton,PA
t-mobile,20097,2026-02-22T03:44:33+00:00,mobile,981,5G Home Internet,33.67,-117.78,5359777.0,89,device,22773.0,22.0,92618,Irvine,CA
t-mobile,20097,2026-02-22T03:44:49+00:00,mobile,8,Mobile Internet,39.45,-75.72,4143637.0,89,device,11776.0,126798.0,19709,Middletown,DE
t-mobile,20097,2026-02-22T03:44:50+00:00,mobile,8,Mobile Internet,39.33,-76.61,4347778.0,89,ip,21928.0,119149.0,21218,Baltimore,MD
t-mobile,20097,2026-02-22T03:44:56+00:00,mobile,9,Mobile Phone,39.44,-76.8,4364727.0,89,device,7922.0,3.0,21117,Owings Mills,MD
t-mobile,20097,2026-02-22T03:44:57+00:00,desktop,14,No Signal,39.15,-78.26,4794120.0,89,ip,20332.0,47338.0,22602,Winchester,VA
t-mobile,20097,2026-02-22T03:44:57+00:00,mobile,8,Mobile Internet,38.81,-77.06,4744091.0,89,device,701.0,12.0,22301,Alexandria,VA
t-mobile,20097,2026-02-22T03:44:57+00:00,mobile,14,No Signal,38.82,-77.12,4744091.0,89,ip,6167.0,14.0,22304,Alexandria,VA
t-mobile,20097,2026-02-22T03:45:11+00:00,mobile,981,5G Home Internet,36.7,-77.05,4754296.0,89,device,21928.0,16.0,23837,Courtland,VA
t-mobile,20097,2026-02-22T03:45:24+00:00,mobile,14,No Signal,40.03,-75.12,4560349.0,89,ip,21928.0,16.0,19120,Philadelphia,PA
t-mobile,20097,2026-02-22T03:45:36+00:00,mobile,981,5G Home Internet,39.0,-77.1,4348599.0,89,ip,6167.0,14.0,20814,Bethesda,MD
t-mobile,20097,2026-02-22T03:45:47+00:00,mobile,8,Mobile Internet,40.7,-73.92,5110302.0,89,ip,701.0,21.0,11237,Brooklyn,NY
t-mobile,20097,2026-02-22T03:45:47+00:00,desktop,9,Mobile Phone,39.96,-75.23,4560349.0,89,ip,46274.0,11382.0,19139,Philadelphia,PA
t-mobile,20097,2026-02-22T03:45:49+00:00,mobile,981,5G Home Internet,39.77,-105.08,5443948.0,89,device,21928.0,119149.0,80033,Wheat Ridge,CO
t-mobile,20097,2026-02-22T03:45:52+00:00,desktop,981,5G Home Internet,39.92,-75.23,4560349.0,89,ip,21928.0,16.0,19142,Philadelphia,PA
t-mobile,20097,2026-02-22T03:46:09+00:00,mobile,14,No Signal,38.86,-77.08,4744709.0,89,device,701.0,12.0,22204,Arlington,VA
t-mobile,20097,2026-02-22T03:46:09+00:00,mobile,14,No Signal,39.26,-76.67,4357168.0,89,device,701.0,21.0,21227,Halethorpe,MD
t-mobile,20097,2026-02-22T03:46:13+00:00,mobile,9,Mobile Phone,42.96,-78.83,5141175.0,89,device,21928.0,16.0,14223,Buffalo,NY
t-mobile,20097,2026-02-22T03:46:20+00:00,mobile,8,Mobile Internet,36.87,-76.38,4779999.0,89,device,701.0,12.0,23703,Portsmouth,VA
t-mobile,20097,2026-02-22T03:46:41+00:00,mobile,981,5G Home Internet,40.08,-76.31,5197079.0,89,ip,7018.0,13.0,17601,Lancaster,PA
t-mobile,20097,2026-02-22T03:46:53+00:00,mobile,10,Texting / SMS,39.45,-75.74,4143637.0,89,device,54113.0,118997.0,19709,Middletown,DE
t-mobile,20097,2026-02-22T03:46:55+00:00,mobile,9,Mobile Phone,39.46,-77.96,4813878.0,89,device,7922.0,40616.0,25404,Martinsburg,WV
t-mobile,20097,2026-02-22T03:46:55+00:00,tablet,10,Texting / SMS,39.9,-75.13,4501943.0,89,device,21928.0,16.0,8030,Gloucester City,NJ
t-mobile,20097,2026-02-22T03:46:57+00:00,mobile,8,Mobile Internet,39.12,-77.23,4355843.0,89,device,6167.0,14.0,20878,Gaithersburg,MD
t-mobile,20097,2026-02-22T03:47:07+00:00,desktop,981,5G Home Internet,38.09,-85.65,4299276.0,89,ip,21928.0,16.0,40229,Louisville,KY
t-mobile,20097,2026-02-22T03:47:31+00:00,mobile,5,Total blackout,40.06,-75.19,4560349.0,89,device,21928.0,16.0,19119,Philadelphia,PA
t-mobile,20097,2026-02-22T03:47:39+00:00,mobile,981,5G Home Internet,36.89,-76.23,4776222.0,89,ip,21928.0,16.0,23513,Norfolk,VA
t-mobile,20097,2026-02-22T03:47:49+00:00,mobile,14,No Signal,40.16,-75.08,5194598.0,89,device,21928.0,16.0,19040,Hatboro,PA
t-mobile,20097,2026-02-22T03:48:04+00:00,mobile,14,No Signal,36.8,-76.18,4791259.0,89,ip,21928.0,16.0,23464,Virginia Beach,VA
t-mobile,20097,2026-02-22T03:48:24+00:00,mobile,981,5G Home Internet,30.03,-90.02,4335045.0,89,device,13335.0,118997.0,70126,New Orleans,LA
t-mobile,20097,2026-02-22T03:48:25+00:00,mobile,14,No Signal,39.47,-76.64,4351887.0,89,device,53766.0,9375.0,21030,Cockeysville,MD
t-mobile,20097,2026-02-22T03:48:32+00:00,mobile,8,Mobile Internet,43.66,-70.25,4975802.0,89,ip,11351.0,38177.0,4101,Portland,ME
t-mobile,20097,2026-02-22T03:48:37+00:00,mobile,981,5G Home Internet,41.82,-71.44,5224151.0,89,ip,21928.0,16.0,2909,Providence,RI
t-mobile,20097,2026-02-22T03:49:07+00:00,mobile,981,5G Home Internet,38.83,-78.57,4757240.0,89,device,54113.0,118997.0,22824,Edinburg,VA
t-mobile,20097,2026-02-22T03:49:16+00:00,mobile,8,Mobile Internet,38.79,-77.32,4749950.0,89,device,701.0,12.0,22015,Burke,VA
t-mobile,20097,2026-02-22T03:49:18+00:00,mobile,981,5G Home Internet,40.01,-75.25,5202869.0,89,ip,701.0,12.0,19066,Merion Station,PA
t-mobile,20097,2026-02-22T03:49:27+00:00,mobile,9,Mobile Phone,43.86,-70.43,4983268.0,89,device,11351.0,38177.0,4062,Windham,ME
t-mobile,20097,2026-02-22T03:49:29+00:00,mobile,9,Mobile Phone,39.92,-76.65,4557477.0,89,device,7922.0,3.0,17402,York,PA
t-mobile,20097,2026-02-22T03:49:31+00:00,mobile,981,5G Home Internet,38.92,-77.04,4140963.0,89,ip,21928.0,16.0,20009,Washington,DC
t-mobile,20097,2026-02-22T03:49:33+00:00,mobile,5,Total blackout,42.17,-72.47,4942744.0,89,device,20115.0,38177.0,1056,Ludlow,MA
t-mobile,20097,2026-02-22T03:49:34+00:00,mobile,9,Mobile Phone,42.88,-78.78,5112375.0,89,device,11351.0,38177.0,14206,Buffalo,NY
t-mobile,20097,2026-02-22T03:49:38+00:00,mobile,981,5G Home Internet,41.82,-71.51,8604682.0,89,ip,6167.0,14.0,2919,Johnston,RI
t-mobile,20097,2026-02-22T03:49:39+00:00,desktop,14,No Signal,35.82,-78.57,4487042.0,89,device,7018.0,126384.0,27604,Raleigh,NC
t-mobile,20097,2026-02-22T03:49:44+00:00,mobile,9,Mobile Phone,36.67,-78.39,4748634.0,89,ip,21681.0,64328.0,23917,Boydton,VA
t-mobile,20097,2026-02-22T03:49:47+00:00,mobile,981,5G Home Internet,42.36,-71.06,,89,ip,21928.0,16.0,2108,Boston,MA
t-mobile,20097,2026-02-22T03:50:03+00:00,mobile,981,5G Home Internet,38.35,-75.54,4368711.0,89,ip,7922.0,3.0,21804,Salisbury,MD
t-mobile,20097,2026-02-22T03:50:05+00:00,mobile,9,Mobile Phone,42.1,-72.02,4951594.0,89,device,6167.0,14.0,1550,Southbridge,MA
t-mobile,20097,2026-02-22T03:50:14+00:00,desktop,9,Mobile Phone,39.27,-76.62,4347778.0,89,device,21928.0,119149.0,21230,Baltimore,MD
t-mobile,20097,2026-02-22T03:50:15+00:00,mobile,9,Mobile Phone,39.7,-76.11,4366852.0,89,device,27364.0,70516.0,21911,Rising Sun,MD
t-mobile,20097,2026-02-22T03:50:17+00:00,mobile,981,5G Home Internet,42.08,-71.05,4931429.0,89,ip,21928.0,16.0,2301,Brockton,MA
t-mobile,20097,2026-02-22T03:50:23+00:00,mobile,981,5G Home Internet,40.98,-75.44,5188339.0,89,device,6167.0,14.0,18330,Effort,PA
t-mobile,20097,2026-02-22T03:50:26+00:00,mobile,8,Mobile Internet,40.23,-77.11,5183234.0,89,device,22616.0,8750.0,17015,Carlisle,PA
t-mobile,20097,2026-02-22T03:50:26+00:00,mobile,981,5G Home Internet,39.99,-75.12,4560349.0,89,ip,21928.0,16.0,19134,Philadelphia,PA
t-mobile,20097,2026-02-22T03:50:30+00:00,desktop,981,5G Home Internet,30.37,-81.59,4160021.0,89,ip,21928.0,16.0,32277,Jacksonville,FL
t-mobile,20097,2026-02-22T03:50:41+00:00,mobile,14,No Signal,38.77,-77.06,4744091.0,89,device,22773.0,22.0,22307,Alexandria,VA
t-mobile,20097,2026-02-22T03:50:47+00:00,mobile,981,5G Home Internet,41.8,-71.43,5224151.0,89,ip,21928.0,16.0,2907,Providence,RI
t-mobile,20097,2026-02-22T03:51:00+00:00,mobile,8,Mobile Internet,42.96,-71.45,5089178.0,89,ip,7922.0,3.0,3103,Manchester,NH
t-mobile,20097,2026-02-22T03:51:11+00:00,desktop,14,No Signal,39.91,-75.05,,89,device,7922.0,3.0,8108,Collingswood,NJ
t-mobile,20097,2026-02-22T03:51:27+00:00,mobile,9,Mobile Phone,40.04,-76.4,5197079.0,89,device,7922.0,3.0,17603,Lancaster,PA
t-mobile,20097,2026-02-22T03:51:31+00:00,desktop,14,No Signal,43.17,-77.6,5134086.0,89,ip,5650.0,10.0,14605,Rochester,NY
t-mobile,20097,2026-02-22T03:51:36+00:00,mobile,981,5G Home Internet,38.91,-77.02,4140963.0,89,ip,6167.0,14.0,20001,Washington,DC
t-mobile,20097,2026-02-22T03:51:42+00:00,mobile,14,No Signal,40.68,-73.88,5110302.0,89,ip,21928.0,16.0,11208,Brooklyn,NY
t-mobile,20097,2026-02-22T03:51:56+00:00,mobile,8,Mobile Internet,40.64,-74.12,5139568.0,89,ip,701.0,12.0,10310,Staten Island,NY
t-mobile,20097,2026-02-22T03:52:01+00:00,mobile,981,5G Home Internet,37.11,-76.51,4776024.0,89,ip,6167.0,14.0,23602,Newport News,VA
t-mobile,20097,2026-02-22T03:52:11+00:00,mobile,8,Mobile Internet,40.03,-75.05,4560349.0,89,ip,7922.0,40616.0,19135,Philadelphia,PA
t-mobile,20097,2026-02-22T03:52:14+00:00,mobile,8,Mobile Internet,39.95,-75.23,4560349.0,89,ip,21928.0,16.0,19143,Philadelphia,PA
t-mobile,20097,2026-02-22T03:52:15+00:00,mobile,9,Mobile Phone,34.09,-118.33,4330650.0,89,device,20001.0,38177.0,90038,Los Angeles,CA
t-mobile,20097,2026-02-22T03:52:22+00:00,mobile,981,5G Home Internet,42.29,-71.07,4930956.0,89,ip,21928.0,16.0,2124,Dorchester Center,MA
t-mobile,20097,2026-02-22T03:52:26+00:00,mobile,981,5G Home Internet,33.82,-118.34,5403022.0,89,device,62240.0,121502.0,90505,Torrance,CA
t-mobile,20097,2026-02-22T03:52:33+00:00,mobile,981,5G Home Internet,32.72,-97.05,4671240.0,89,device,21928.0,16.0,76010,Arlington,TX
t-mobile,20097,2026-02-22T03:52:40+00:00,mobile,9,Mobile Phone,39.97,-74.57,4500959.0,89,ip,7922.0,3.0,8015,Browns Mills,NJ
t-mobile,20097,2026-02-22T03:52:41+00:00,mobile,14,No Signal,42.91,-78.82,5110629.0,89,ip,21928.0,119149.0,14211,Buffalo,NY
t-mobile,20097,2026-02-22T03:52:54+00:00,desktop,14,No Signal,39.99,-75.12,4560349.0,89,ip,21928.0,119149.0,19134,Philadelphia,PA
t-mobile,20097,2026-02-22T03:53:01+00:00,mobile,9,Mobile Phone,39.98,-75.12,4560349.0,89,device,7922.0,3.0,19125,Philadelphia,PA
t-mobile,20097,2026-02-22T03:53:15+00:00,mobile,981,5G Home Internet,40.06,-75.19,4560349.0,89,device,6167.0,14.0,19119,Philadelphia,PA
t-mobile,20097,2026-02-22T03:53:16+00:00,desktop,8,Mobile Internet,42.79,-83.64,4996274.0,89,device,21928.0,119149.0,48442,Holly,MI
t-mobile,20097,2026-02-22T03:53:18+00:00,mobile,8,Mobile Internet,42.5,-70.92,4950065.0,89,device,21928.0,16.0,1970,Salem,MA
t-mobile,20097,2026-02-22T03:53:28+00:00,mobile,9,Mobile Phone,42.73,-73.67,5141502.0,89,ip,21928.0,16.0,12180,Troy,NY
t-mobile,20097,2026-02-22T03:53:31+00:00,desktop,8,Mobile Internet,38.96,-77.34,4781530.0,89,ip,22616.0,8750.0,20190,Reston,VA
t-mobile,20097,2026-02-22T03:53:53+00:00,mobile,9,Mobile Phone,39.25,-76.52,4353765.0,89,ip,701.0,12.0,21222,Dundalk,MD
t-mobile,20097,2026-02-22T03:53:57+00:00,mobile,981,5G Home Internet,42.66,-71.33,4942618.0,89,device,7922.0,3.0,1854,Lowell,MA
t-mobile,20097,2026-02-22T03:54:13+00:00,mobile,9,Mobile Phone,38.43,-78.84,4763231.0,89,device,6167.0,14.0,22801,Harrisonburg,VA
t-mobile,20097,2026-02-22T03:54:22+00:00,desktop,14,No Signal,41.42,-78.73,5208292.0,89,device,7922.0,3.0,15853,Ridgway,PA
t-mobile,20097,2026-02-22T03:54:37+00:00,mobile,8,Mobile Internet,42.75,-73.75,5124045.0,89,device,701.0,12.0,12110,Latham,NY
t-mobile,20097,2026-02-22T03:54:42+00:00,mobile,8,Mobile Internet,39.12,-77.78,4783020.0,89,ip,701.0,12.0,20141,Round Hill,VA
t-mobile,20097,2026-02-22T03:54:42+00:00,mobile,9,Mobile Phone,40.65,-75.5,5219287.0,89,ip,6079.0,220.0,18052,Whitehall,PA
t-mobile,20097,2026-02-22T03:54:46+00:00,mobile,10,Texting / SMS,40.3,-75.74,5187210.0,89,device,3737.0,59.0,19518,Douglassville,PA
t-mobile,20097,2026-02-22T03:54:49+00:00,desktop,14,No Signal,41.67,-71.5,5221875.0,89,device,22773.0,60698.0,2893,West Warwick,RI
t-mobile,20097,2026-02-22T03:54:52+00:00,desktop,981,5G Home Internet,39.02,-77.54,4744870.0,89,ip,7922.0,3.0,20148,Ashburn,VA
t-mobile,20097,2026-02-22T03:55:11+00:00,mobile,981,5G Home Internet,26.68,-81.93,4149962.0,89,device,21928.0,16.0,33909,Cape Coral,FL
t-mobile,20097,2026-02-22T03:55:13+00:00,mobile,14,No Signal,38.34,-75.61,4368711.0,89,device,13335.0,118997.0,21801,Salisbury,MD
t-mobile,20097,2026-02-22T03:55:41+00:00,mobile,9,Mobile Phone,39.02,-77.01,4369596.0,89,ip,6167.0,14.0,20901,Silver Spring,MD
t-mobile,20097,2026-02-22T03:56:00+00:00,desktop,981,5G Home Internet,39.99,-75.14,4560349.0,89,ip,21928.0,119149.0,19133,Philadelphia,PA
t-mobile,20097,2026-02-22T03:56:03+00:00,mobile,14,No Signal,39.34,-76.75,4373861.0,89,device,54113.0,118997.0,21244,Windsor Mill,MD
t-mobile,20097,2026-02-22T03:56:05+00:00,mobile,9,Mobile Phone,36.89,-76.23,4776222.0,89,ip,30600.0,38221.0,23513,Norfolk,VA
t-mobile,20097,2026-02-22T03:56:23+00:00,mobile,9,Mobile Phone,39.57,-76.89,4357279.0,89,device,7922.0,3.0,21074,Hampstead,MD
t-mobile,20097,2026-02-22T03:56:28+00:00,mobile,981,5G Home Internet,36.92,-76.2,4776222.0,89,device,54113.0,118997.0,23518,Norfolk,VA
t-mobile,20097,2026-02-22T03:56:30+00:00,mobile,981,5G Home Internet,37.05,-76.38,4762894.0,89,device,21928.0,16.0,23666,Hampton,VA
t-mobile,20097,2026-02-22T03:56:41+00:00,tablet,8,Mobile Internet,39.73,-75.07,4504048.0,89,device,701.0,12.0,8012,Blackwood,NJ
t-mobile,20097,2026-02-22T03:56:43+00:00,mobile,981,5G Home Internet,38.92,-77.24,4791160.0,89,device,21928.0,16.0,22182,Vienna,VA
t-mobile,20097,2026-02-22T03:56:47+00:00,mobile,5,Total blackout,39.63,-77.73,4357141.0,89,ip,14291.0,38950.0,21740,Hagerstown,MD
t-mobile,20097,2026-02-22T03:56:54+00:00,mobile,14,No Signal,39.73,-74.96,4504118.0,89,device,21928.0,16.0,8081,Sicklerville,NJ
t-mobile,20097,2026-02-22T03:57:13+00:00,mobile,9,Mobile Phone,27.83,-97.06,4720036.0,89,device,25956.0,38952.0,78373,Port Aransas,TX
t-mobile,20097,2026-02-22T03:57:25+00:00,mobile,8,Mobile Internet,39.49,-76.54,4365339.0,89,device,21928.0,16.0,21131,Phoenix,MD
t-mobile,20097,2026-02-22T03:57:33+00:00,mobile,14,No Signal,39.99,-75.12,4560349.0,89,ip,21928.0,16.0,19134,Philadelphia,PA
t-mobile,20097,2026-02-22T03:57:34+00:00,mobile,981,5G Home Internet,39.31,-76.63,4347778.0,89,device,21928.0,16.0,21217,Baltimore,MD
t-mobile,20097,2026-02-22T03:57:45+00:00,mobile,916,Mobile App,37.26,-80.05,4782167.0,89,ip,6167.0,14.0,24153,Salem,VA
t-mobile,20097,2026-02-22T03:57:50+00:00,mobile,8,Mobile Internet,39.92,-75.23,4560349.0,89,ip,21928.0,16.0,19142,Philadelphia,PA
t-mobile,20097,2026-02-22T03:57:57+00:00,mobile,8,Mobile Internet,41.72,-71.14,4936159.0,89,ip,7922.0,3.0,2720,Fall River,MA
t-mobile,20097,2026-02-22T03:58:01+00:00,mobile,981,5G Home Internet,39.96,-75.27,4561879.0,89,ip,7922.0,3.0,19082,Upper Darby,PA
t-mobile,20097,2026-02-22T03:58:05+00:00,mobile,14,No Signal,41.99,-71.48,5225809.0,89,device,701.0,12.0,2895,Woonsocket,RI
